id,answered,respect_teacher,concerned_teacher,visit_teachers,how_teacher,again_teacher,disrespectful_people,understand_people,energy_school,fights_students,connected_adults,space_school,online_bully,respect_students,fair_rules,school_violence,matter_others,behavior_students,adult_help,belong_school,excited_teachers,unfair_adults,teachers_race,think_race,honest_race,encourage_race,share_race,often_race,adults_race,school_race
stu-m2-1,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-2,y,About half of my teachers,Most of my teachers,Most of my teachers,About half of my teachers,A few of my teachers,Frequently,Do not understand at all,Neither negative or positive,Once in a while,Somewhat connected,Neither pleasant or unpleasant,Quite likely,A tremendous amount of respect,Slightly unfair,Frequently,Matter somewhat,Helps my learning some,Slightly difficult,Belong quite a bit,Almost never,Slightly unfairly,Once in a while,Sometimes,Quite confident,Sometimes,Slightly comfortable,Frequently,Frequently,Quite well
stu-m2-3,y,None of my teachers,None of my teachers,A few of my teachers,None of my teachers,About half of my teachers,Sometimes,Understand somewhat,Slightly positive,Almost never,Extremely connected,Neither pleasant or unpleasant,Slightly likely,A tremendous amount of respect,Slightly fair,Sometimes,Matter quite a bit,Helps my learning a tremendous amount,Slightly difficult,Completely belong,Sometimes,Not at all unfairly,Once in a while,Almost never,Somewhat confident,Almost always,Somewhat comfortable,Frequently,Sometimes,Somewhat well
stu-m2-4,y,Most of my teachers,All of my teachers,All of my teachers,Most of my teachers,About half of my teachers,Sometimes,Understand a little,Very negative,Almost always,Slightly connected,Neither pleasant or unpleasant,Quite likely,Some respect,Slightly fair,Sometimes,Matter a little bit,Neither helps nor hurts my learning,Somewhat difficult,Belong a little bit,Frequently,Slightly unfairly,Frequently,Almost never,Slightly confident,Almost never,Extremely comfortable,Sometimes,Almost always,Somewhat well
stu-m2-5,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-6,y,Most of my teachers,About half of my teachers,A few of my teachers,A few of my teachers,None of my teachers,Almost always,Do not understand at all,Slightly negative,Frequently,Slightly connected,Very unpleasant,Extremely likely,No respect at all,Very unfair,Almost always,Do not matter at all,Hurts my learning some,Extremely difficult,Belong a little bit,Sometimes,Quite unfairly,Sometimes,Frequently,Somewhat confident,Once in a while,Slightly comfortable,Sometimes,Almost never,Somewhat well
stu-m2-7,y,A few of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,About half of my teachers,Almost always,Do not understand at all,Very negative,Frequently,Somewhat connected,Slightly unpleasant,Quite likely,No respect at all,Somewhat unfair,Sometimes,Matter a little bit,Hurts my learning a tremendous amount,Somewhat difficult,Belong somewhat,Once in a while,Slightly unfairly,Once in a while,Once in a while,Somewhat confident,Once in a while,Not at all comfortable,Sometimes,Almost always,Somewhat well
stu-m2-8,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-9,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-10,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-11,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-12,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-13,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-14,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-15,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-16,y,A few of my teachers,A few of my teachers,About half of my teachers,About half of my teachers,Most of my teachers,Once in a while,Understand quite a bit,Neither negative or positive,Frequently,Slightly connected,Slightly pleasant,Not at all likely,Some respect,Slightly fair,Sometimes,Matter quite a bit,Neither helps nor hurts my learning,Somewhat difficult,Completely belong,Sometimes,Somewhat unfairly,Once in a while,Almost never,Slightly confident,Almost always,Not at all comfortable,Sometimes,Once in a while,Somewhat well
stu-m2-17,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-18,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-19,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-20,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-21,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-22,n,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
stu-m2-23,y,Most of my teachers,Most of my teachers,All of my teachers,Most of my teachers,All of my teachers,Almost never,Completely understand,Slightly positive,Almost never,Somewhat connected,Somewhat pleasant,Not at all likely,A tremendous amount of respect,Neither unfair or fair,Once in a while,Matter somewhat,Neither helps nor hurts my learning,Quite difficult,Belong quite a bit,Almost always,Quite unfairly,Almost always,Once in a while,Quite confident,Sometimes,Somewhat comfortable,Frequently,Once in a while,Somewhat well
